14,50,50.3355
15,20,18.536
16,10,16.1915
17,20,4.262
18,50,52.3485
19,30,30.427
20,10,8.536
21,20,6.6105
22,50,54.697
23,10,12.7755
24,20,20.854
25,20,8.9285
26,10,7.011
27,10,15.307
28,10,13.3855
29,20,11.46
30,10,9.5425
31,10,7.621
32,20,25.3375
33,20,13.3815
34,70,71.464
35,10,9.573
36,10,7.621
37,20,15.73
38,10,13.8125
39,10,11.8605
40,10,9.939
41,40,38.048
42,10,16.2525
43,10,14.331
44,10,12.4095
45,20,20.488
47,10,16.222
48,10,14.3005
49,20,22.379
50,10,10.4575
51,10,8.536
52,10,16.1915
53,20,24.3005
54,10,12.379
55,40,40.4575
56,20,-1.472
57,20,26.1915
58,10,14.27
59,10,12.3485
60,20,0.419
61,50,48.5055
62,10,16.2525
63,10,14.331
64,20,2.4015
65,50,50.488
66,10,8.5665
67,10,16.222
68,20,4.2925
69,70,72.379
70,10,10.488
71,10,8.5665
72,20,6.6105
73,50,54.697
74,10,12.7755
75,10,10.8845
76,20,8.8675
77,10,6.9805
78,10,15.2765
79,10,13.111
80,30,21.155
81,10,9.2375
82,10,7.316
83,10,15.307
84,20,13.3815
85,10,11.464
86,10,9.5425
87,10,7.621
88,20,15.6995
89,10,13.782
90,10,11.8605
91,10,9.939
92,20,18.0175
93,80,86.2525
94,10,14.331
95,10,12.4095
96,20,20.488
97,10,8.5665
98,10,16.222
99,10,14.331
100,20,22.4095
101,10,10.488
102,10,8.5665
103,10,16.1305
104,20,24.209
105,10,12.318
106,10,10.366
107,20,-1.594
108,20,26.1915
109,70,74.27
110,10,12.3485
111,20,0.419
112,50,48.5055
113,10,16.222
114,10,14.3005
115,20,2.371
116,50,50.4575
117,10,8.536
118,10,16.1915
119,20,4.2925
120,50,52.379
121,10,10.4575
122,10,8.536
123,20,6.6105
124,50,54.697
125,10,12.806
126,10,10.8845
127,70,58.959
128,10,7.011
129,10,15.307
130,10,13.416
131,50,41.46
132,60,59.5425
133,10,7.6515
134,10,15.3375
135,20,13.412
136,80,81.4945
137,20,19.512
138,10,7.5905
139,20,15.669
140,10,13.7515
141,10,11.83
142,10,9.9085
143,20,17.987
144,10,16.222
145,10,14.3005
146,10,12.379
147,20,20.4575
148,20,18.536
149,10,16.222
150,10,14.3005
151,20,22.379
153,10,8.536
154,10,16.0695
155,20,24.1785
156,10,12.257
157,10,10.305
158,20,-1.594
159,20,26.222
160,10,14.3005
161,10,12.379
162,20,0.4495
163,50,48.536
164,80,86.222
165,40,44.3005
166,20,2.4015
167,50,50.488
168,10,8.5055
169,10,16.1915
170,20,4.2925
171,50,52.379
172,10,10.4575
173,10,8.536
174,20,6.6105
175,50,54.697
176,10,12.7755
177,10,10.854
178,20,8.9285
179,60,57.011
180,10,15.2765
181,10,13.111
182,20,11.155
183,10,9.2375
184,10,7.316
186,170,163.3815
187,10,11.464
188,10,9.5425
189,10,7.621
190,20,15.6995
191,10,13.782
192,10,11.891
193,10,9.9695
194,20,18.048
195,10,16.222
195,60,66.222
196,10,14.331
197,40,42.379
198,20,20.488
199,10,8.5055
200,10,16.222
201,10,14.3005
202,20,22.379
203,10,10.4575
204,10,8.536
205,10,16.0695
206,20,24.1785
207,10,12.257
208,30,30.3355
209,20,-1.594
210,20,26.1915
211,10,14.27
212,10,12.3485
213,20,0.419
214,50,48.5055
215,10,16.2525
216,10,14.331
217,20,2.4015
218,50,50.488
219,20,18.5665
220,10,16.2525
221,20,4.2925
222,50,52.4095
223,100,100.488
224,10,8.536
225,20,6.641
226,50,54.7275
227,10,12.806
228,10,10.854
229,20,8.9285
230,80,76.9805
231,10,15.307
232,10,13.111
233,20,11.155
234,10,9.2375
235,10,7.316
236,10,15.307
237,20,13.3815
238,10,11.464
239,40,39.512
240,20,17.621
241,20,15.6995
242,10,13.782
243,10,11.8605
244,10,9.939
245,20,18.0175
246,10,16.2525
247,10,14.331
248,10,12.379
249,40,40.4575
250,10,8.536
251,10,16.2525
252,10,14.331
253,20,22.379
254,10,10.488
255,20,18.536
256,10,16.1915
257,20,24.3005
259,10,10.488
260,20,-1.533
261,20,26.1915
262,10,14.27
263,10,12.3485
264,20,0.419
265,80,78.5055
266,10,16.222
267,10,14.3005
268,40,22.371
269,50,50.4575
270,10,8.536
271,10,16.222
272,20,4.2925
273,50,52.379
274,10,10.4575
