11,50,55.3375
12,80,82.2265
13,260,259.2985
14,80,66.153
15,20,23.0195
16,400,399.8475
17,110,116.222
18,380,383.0805
19,80,79.939
20,360,366.5575
21,80,63.713
22,20,20.5795
23,70,67.438
24,440,444.1785
25,50,51.1895
26,80,78.048
27,30,34.7275
28,80,61.6695
29,20,18.536
30,170,175.3985
31,110,112.257
32,50,49.1155
33,80,75.974
34,30,32.8365
35,80,59.687
36,10,16.222
37,60,63.0805
38,220,219.939
39,40,46.527
40,80,73.717
41,30,30.5795
42,80,57.43
43,340,344.27
44,60,61.159
45,110,108.0175
46,40,44.88
47,190,181.704
48,30,28.5665
49,400,405.429
50,340,342.2875
51,60,59.146
52,80,86.1915
53,150,152.8975
54,80,69.935
55,20,26.588
56,70,73.66
57,230,230.5185
58,60,57.438
59,410,414.3005
60,40,41.159
61,80,68.0135
62,20,24.88
63,70,71.7385
64,10,8.597
65,50,55.429
66,80,82.318
67,40,39.1765
68,630,616.0005
69,240,242.867
70,180,179.7255
71,110,116.2525
72,50,53.111
73,80,79.9695
74,30,36.588
75,80,63.6825
76,20,20.549
77,70,67.4685
78,110,114.331
79,50,51.1895
80,80,78.048
81,30,34.88
82,80,61.761
83,20,18.6275
84,60,65.49
85,110,112.3485
86,50,49.207
87,80,76.035
88,30,32.8975
89,80,59.748
90,120,126.161
91,60,63.05
92,110,109.9085
93,150,156.161
94,80,73.0155
95,140,139.878
96,70,76.2525
97,10,13.1415
98,60,60.0
99,80,86.588
100,40,43.721
101,80,70.5755
102,360,357.438
103,70,74.3005
104,10,11.159
105,60,57.987
106,80,84.8495
107,40,41.708
108,80,68.5625
109,20,25.429
110,180,182.2875
111,10,9.146
112,50,56.0085
113,80,82.867
114,150,149.7865
115,300,286.641
116,20,23.5075
117,70,70.366
118,10,7.2245
119,50,54.0565
120,80,80.9455
121,40,37.804
122,80,64.6585
123,130,131.4945
124,70,68.353
125,110,115.3375
126,50,52.196
127,960,959.0545
129,80,62.7675
128,690,695.8865
130,130,129.634
131,60,66.222
132,110,113.1415
133,50,50.061
134,80,76.9195
135,140,143.7515
136,80,60.6325
137,20,17.499
138,60,64.3615
139,110,111.22
140,50,48.0785
141,80,74.937
142,30,31.769
143,80,58.6195
144,10,15.3985
145,60,62.3485
146,110,109.207
147,40,46.2525
148,80,73.107
149,360,359.9695
150,290,296.5575
151,10,13.7515
152,60,60.61
153,440,437.438
154,40,44.3005
155,80,71.1855
156,30,28.048
157,70,74.9105
158,10,11.769
159,60,58.6275
160,410,415.4595
161,40,42.318
162,80,69.1725
163,20,26.1305
164,70,72.989
165,10,9.8475
166,50,56.2525
167,80,83.111
168,40,39.9695
169,80,66.824
170,240,243.6905
171,70,70.61
172,10,7.4685
173,50,54.331
174,190,191.1895
175,40,38.048
176,80,64.9025
177,460,461.769
178,70,68.6275
179,110,115.3375
180,50,52.196
181,80,79.0545
182,30,36.1
183,80,62.9505
184,20,19.817
185,60,66.1915
186,110,113.1415
187,50,50.0
188,80,76.9195
189,250,253.7515
190,190,170.6325
191,20,17.499
192,60,64.3615
193,110,111.22
194,50,48.0785
195,80,74.937
196,30,31.7995
197,80,58.6195
198,120,125.49
199,60,62.3485
201,40,46.161
202,80,73.046
203,30,29.9085
204,180,186.161
205,10,13.0195
206,170,169.878
207,80,86.2525
208,40,43.111
209,80,69.9655
210,130,136.6185
211,70,73.6905
212,230,230.3355
213,720,717.4075
214,300,304.27
215,40,41.1285
216,190,177.9525
217,20,24.819
218,70,71.6775
219,10,8.536
220,50,55.3985
221,80,82.257
222,40,39.1155
223,80,65.97
224,20,22.8365
225,70,69.7255
226,110,116.2525
227,50,53.1415
228,80,80.0
229,30,36.649
230,190,173.713
231,20,20.5795
232,70,67.438
233,110,114.3005
234,50,51.1285
235,80,77.987
236,30,34.8495
237,80,61.7
238,20,18.5665
239,60,65.429
240,110,112.2875
241,50,49.146
242,190,186.0045
243,30,32.928
244,80,59.7785
245,10,16.2525
246,60,63.1415
247,110,110.0
248,40,46.649
249,80,73.717
250,140,140.5795
251,80,57.43
252,10,14.3005
253,60,61.1285
254,110,107.987
255,40,44.8495
256,80,71.704
257,140,138.5665
258,70,75.429
259,10,12.2875
260,170,169.146
261,300,306.222
262,40,43.1415
263,80,69.996
264,20,26.527
265,70,73.721
266,10,10.5795
267,60,57.4075
268,80,84.3005
269,40,41.159
270,80,68.0135
271,20,24.88
272,70,71.708
273,10,8.5665
274,50,55.429
275,80,82.2875
276,40,39.146
277,80,66.0005
278,20,22.867
279,70,69.7255
280,110,116.2525
281,50,53.172
282,300,300.0305
283,30,36.527
284,80,63.7435
285,20,20.61
286,70,67.438
287,110,114.331
288,50,51.1895
289,190,188.048
290,250,254.8495
291,80,61.7305
292,240,238.597
293,60,65.429
294,220,222.318
295,50,49.1765
296,300,296.035
297,30,32.8975
298,190,169.748
299,10,16.222
300,170,173.111
301,110,109.9695
302,40,46.527
303,80,73.6865
304,30,30.549
305,80,57.3995
306,120,124.27
307,280,281.098
308,110,107.987
309,40,44.819
310,80,71.6735
311,30,28.536
312,70,75.3985
313,10,12.257
314,60,59.1155
316,260,263.0805
317,80,69.935
318,20,26.5575
319,70,73.721
320,10,10.549
321,60,57.438
322,80,84.3005
323,40,41.159
324,190,178.0135
325,20,24.88
326,70,71.7385
327,10,8.597
328,380,385.429
329,80,82.2875
330,150,149.146
331,80,66.0005
332,20,22.867
333,70,69.7255
334,110,116.2525
335,50,53.111
336,80,79.9695
337,30,36.588
338,80,63.7435
340,70,67.4685
341,330,334.3005
342,50,51.159
343,80,78.048
344,30,34.9105
345,80,61.761
346,240,238.597
347,60,65.4595
348,110,112.318
349,380,379.1765
350,520,516.035
351,140,142.8975
352,80,59.748
353,10,16.2525
354,60,63.111
355,110,109.9695
356,40,46.6185
357,80,73.7475
358,30,30.61
359,80,57.4605
360,10,14.331
361,60,61.1895
362,110,108.048
363,40,44.9105
364,80,71.765
365,30,28.597
366,70,75.4595
367,10,12.318
368,60,59.1765
369,80,86.222
370,150,153.0805
371,80,69.935
372,350,356.5575
373,180,183.66
374,10,10.5795
375,60,57.438
376,300,304.3005
377,150,151.1285
378,80,68.0135
379,20,24.88
380,70,71.7385
381,10,8.597
382,50,55.4595
383,190,192.2875
384,40,39.146
385,80,66.0005
386,20,22.867
387,70,69.7255
388,330,336.2525
389,50,53.111
390,80,80.122
391,30,36.1305
392,80,63.225
393,20,20.1525
394,70,67.011
395,110,113.8735
396,50,50.732
397,80,77.5905
398,30,34.453
399,80,61.3035
400,20,18.17
401,60,65.0325
402,220,221.8605
403,50,48.719
404,300,295.5775
405,30,32.44
407,450,456.1
408,60,62.9585
409,990,989.817
411,80,73.0765
410,920,926.1915
412,30,29.9695
413,70,76.5575
414,10,13.6905
415,60,60.549
416,110,107.4075
417,40,44.27
418,80,71.1245
419,30,27.987
420,70,74.8495
421,10,11.6775
422,60,58.536
423,80,85.3985
424,40,42.257
425,80,69.1115
426,20,26.161
427,70,73.05
